﻿COUNTRY,YEAR,SPECIMEN,PATHOGEN,GENDER,ORIGIN,AGEGROUP,ANTIBIOTIC,RESISTANT,INTERMEDIATE,NONSUSCEPTIBLE,SUSCEPTIBLE,UNKNOWN_NO_AST,UNKNOWN_NO_BREAKPOINTS,BATCHID
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,CRO,693,10,1,3509,1562,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,CRO,937,12,1,3937,1910,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,CRO,3,0,0,38,15,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,CRO,3,0,0,11,9,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,CRO,4,0,0,10,10,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,CRO,11,0,0,49,16,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,CRO,16,0,0,89,47,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,CRO,41,1,0,163,70,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,CRO,67,2,0,296,152,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,CRO,133,1,0,638,285,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,CRO,353,0,5,1644,764,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,CRO,768,6,4,2906,1389,6,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,CRO,895,12,6,3064,1486,2,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,CAZ,3,1,0,65,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,CAZ,0,0,0,13,0,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,CAZ,0,0,0,13,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,CAZ,0,3,0,25,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,CAZ,0,2,0,37,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,CAZ,4,2,0,108,7,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,CAZ,19,5,0,307,3,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,CAZ,56,30,0,804,20,6,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,CAZ,203,78,0,2593,73,25,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,CAZ,400,152,0,4250,91,52,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,CAZ,331,102,0,2858,64,37,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,CAZ,9,5,0,108,0,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,CAZ,3,0,0,13,1,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,CAZ,3,0,0,28,3,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,CAZ,12,4,0,39,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,CAZ,5,2,0,48,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,CAZ,25,8,0,132,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,CAZ,47,23,0,387,9,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,CAZ,136,47,0,1114,36,9,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,CAZ,365,145,0,2971,78,21,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,CAZ,568,232,0,4244,160,26,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,CAZ,433,140,0,2452,79,16,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,CAZ,0,0,0,18,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,CAZ,2,1,0,10,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,CAZ,1,0,0,13,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,CAZ,6,1,0,80,1,3,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,CAZ,5,5,0,151,6,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,CAZ,9,3,0,246,10,3,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,CAZ,26,8,0,508,16,5,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,CAZ,54,19,0,881,8,11,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,CAZ,140,61,0,2556,36,18,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,CAZ,400,155,1,5098,71,50,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,CAZ,538,189,0,5911,95,64,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,CAZ,1,1,0,53,1,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,CAZ,3,1,0,19,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,CAZ,2,1,0,20,1,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,CAZ,4,2,0,68,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,CAZ,11,8,0,133,0,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,CAZ,22,7,0,233,13,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,CAZ,48,11,0,443,12,3,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,CAZ,67,32,0,928,25,6,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,CAZ,188,67,0,2424,67,21,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,CAZ,450,169,0,4326,109,25,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,CAZ,566,185,0,4527,163,24,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,FEP,4,0,0,57,10,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,FEP,0,0,0,11,3,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,FEP,1,0,0,10,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,FEP,3,0,0,20,5,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,FEP,2,1,0,35,3,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,FEP,5,0,1,96,19,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,FEP,29,6,0,270,30,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,FEP,93,17,0,763,43,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,FEP,257,50,1,2415,249,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,FEP,470,67,1,3984,419,4,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,FEP,396,50,2,2621,323,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,FEP,12,2,0,99,10,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,FEP,3,1,0,11,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,FEP,5,1,0,28,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,FEP,12,0,0,38,5,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,FEP,5,3,0,45,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,FEP,31,3,0,103,28,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,FEP,52,7,1,350,56,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,FEP,167,15,4,997,159,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,FEP,432,62,5,2691,389,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,FEP,723,90,8,3784,625,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,FEP,506,53,4,2185,371,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,FEP,0,0,0,20,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,FEP,2,0,0,9,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,FEP,1,0,0,11,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,FEP,4,1,0,77,9,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,FEP,10,0,0,146,12,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,FEP,15,2,0,241,13,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,FEP,33,4,0,482,44,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,FEP,58,4,0,840,71,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,FEP,183,26,2,2368,231,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,FEP,527,67,3,4688,490,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,FEP,671,90,2,5395,634,5,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,FEP,3,2,0,46,5,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,FEP,3,0,0,16,4,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,FEP,5,0,0,17,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,FEP,8,3,0,58,7,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,FEP,13,1,0,115,24,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,FEP,27,2,0,218,28,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,FEP,46,5,0,399,67,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,FEP,99,12,0,851,96,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,FEP,239,22,4,2201,301,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,FEP,489,72,4,3936,577,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,FEP,626,84,5,4084,664,2,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,COL,0,0,0,0,70,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,COL,0,0,0,0,14,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,COL,0,0,0,0,12,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,COL,0,0,0,0,27,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,COL,0,0,0,0,41,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,COL,0,0,0,0,117,4,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,COL,0,0,0,0,328,7,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,COL,0,0,0,0,907,9,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,COL,0,0,0,0,2933,39,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,COL,0,0,0,0,4889,56,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,COL,0,0,0,0,3371,21,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,COL,0,0,0,0,120,3,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,COL,0,0,0,0,14,3,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,COL,0,0,0,0,31,3,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,COL,0,0,0,0,52,3,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,COL,0,0,0,0,54,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,COL,0,0,0,0,162,3,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,COL,0,0,0,0,451,15,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,COL,0,0,0,0,1314,28,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,COL,0,0,0,0,3514,66,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,COL,0,0,0,0,5155,75,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,COL,0,0,0,0,3100,20,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,COL,0,0,0,0,20,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,COL,0,0,0,0,13,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,COL,0,0,0,0,14,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,COL,0,0,0,0,91,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,COL,0,0,0,0,163,5,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,COL,0,0,0,0,268,3,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,COL,0,0,0,0,557,6,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,COL,0,0,0,0,953,20,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,COL,0,0,0,0,2773,38,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,COL,0,0,0,0,5735,40,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,COL,0,0,0,0,6734,63,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,COL,0,0,0,0,55,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,COL,0,0,0,0,21,2,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,COL,0,0,0,0,22,2,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,COL,0,0,0,0,73,3,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,COL,0,0,0,0,148,5,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,COL,0,0,0,0,262,13,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,COL,0,0,0,0,506,11,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,COL,0,0,0,0,1038,20,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,COL,0,0,0,0,2720,47,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,COL,0,0,0,0,5021,58,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,COL,0,0,0,0,5434,31,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,LVX,11,0,0,57,3,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,LVX,2,0,0,12,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,LVX,2,0,0,11,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,LVX,5,0,0,18,5,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,LVX,9,2,0,29,1,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,LVX,19,5,1,90,6,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,LVX,102,1,0,229,3,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,LVX,236,14,1,646,19,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,LVX,812,36,2,2023,99,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,LVX,1439,68,7,3281,150,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,LVX,1128,45,1,2121,97,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,LVX,30,1,0,86,6,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,LVX,7,0,0,10,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,LVX,10,0,0,21,3,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,LVX,21,0,0,30,4,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,LVX,19,3,0,31,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,LVX,72,2,0,81,10,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,LVX,176,2,1,266,21,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,LVX,462,19,3,804,54,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,LVX,1224,34,4,2200,118,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,LVX,1837,51,7,3180,155,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,LVX,1190,36,7,1839,48,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,LVX,2,2,0,16,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,LVX,3,0,0,8,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,LVX,1,0,0,13,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,LVX,8,0,0,83,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,LVX,20,1,0,144,3,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,LVX,39,0,0,227,5,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,LVX,80,7,0,451,25,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,LVX,207,11,0,741,14,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,LVX,567,35,2,2157,50,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,LVX,1383,70,1,4190,131,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,LVX,1961,102,6,4598,130,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,LVX,13,0,0,41,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,LVX,2,1,0,15,5,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,LVX,3,0,0,17,4,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,LVX,18,0,0,56,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,LVX,38,1,1,104,9,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,LVX,63,3,0,201,8,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,LVX,151,5,0,340,21,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,LVX,288,9,0,745,16,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,LVX,713,35,13,1922,84,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,LVX,1368,66,4,3544,97,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,LVX,1720,77,12,3609,46,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,CIP,3,0,0,25,43,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,CIP,2,0,0,7,5,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,CIP,0,0,0,6,7,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,CIP,4,0,0,11,12,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,CIP,1,0,0,17,23,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,CIP,8,1,1,44,67,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,CIP,39,2,0,103,191,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,CIP,112,2,1,322,479,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,CIP,407,8,2,972,1580,3,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,CIP,707,6,3,1615,2613,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,CIP,532,12,1,1011,1835,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,CIP,17,0,0,41,65,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,CIP,6,0,0,9,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,CIP,8,1,0,7,18,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,CIP,8,0,0,13,34,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,CIP,11,0,0,17,27,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,CIP,36,1,0,42,86,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,CIP,91,2,1,146,225,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,CIP,231,4,0,420,687,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,CIP,605,10,1,1121,1843,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,CIP,899,8,0,1527,2795,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,CIP,567,9,2,872,1668,2,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,CIP,2,0,0,9,9,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,CIP,1,0,0,4,8,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,CIP,1,0,0,4,9,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,CIP,8,0,0,42,41,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,CIP,8,0,0,66,93,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,CIP,21,0,0,105,145,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,CIP,40,0,0,224,299,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,CIP,107,1,0,370,494,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,CIP,281,6,1,1050,1472,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,CIP,657,8,0,1976,3130,4,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,CIP,979,18,4,2165,3629,2,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,CIP,3,0,0,16,37,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,CIP,3,0,0,8,12,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,CIP,2,0,0,16,6,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,CIP,8,0,0,22,46,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,CIP,20,0,0,45,88,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,CIP,36,0,0,109,130,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,CIP,62,0,0,171,284,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,CIP,152,2,0,369,535,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,CIP,391,10,0,946,1420,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,CIP,672,7,0,1694,2705,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,CIP,834,10,1,1689,2929,2,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,J01EE,8,0,0,50,12,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,J01EE,1,0,0,11,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,J01EE,2,0,0,6,5,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,J01EE,2,0,0,17,8,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,J01EE,8,0,0,17,15,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,J01EE,20,0,0,78,21,2,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,J01EE,63,0,0,203,66,3,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,J01EE,150,0,0,556,208,2,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,J01EE,452,0,0,1841,667,12,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,J01EE,660,0,0,3143,1112,30,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,J01EE,443,0,0,2174,750,25,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,J01EE,23,0,0,71,28,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,J01EE,5,0,0,4,6,2,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,J01EE,12,0,0,9,11,2,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,J01EE,21,0,0,26,8,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,J01EE,17,0,0,25,13,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,J01EE,44,0,0,77,41,3,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,J01EE,99,0,0,244,120,3,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,J01EE,256,0,0,755,320,11,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,J01EE,596,0,0,1985,984,15,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,J01EE,892,0,0,2943,1368,27,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,J01EE,488,0,0,1840,779,13,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,J01EE,1,0,0,14,4,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,J01EE,2,0,0,9,1,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,J01EE,2,0,0,10,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,J01EE,11,0,0,53,25,2,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,J01EE,32,0,0,93,43,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,J01EE,35,0,0,174,60,2,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,J01EE,72,0,0,350,139,2,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,J01EE,133,0,0,616,219,5,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,J01EE,423,0,0,1752,623,13,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,J01EE,805,0,0,3756,1170,44,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,J01EE,936,0,0,4382,1433,46,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,J01EE,3,0,0,41,11,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,J01EE,7,0,0,8,7,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,J01EE,13,0,0,7,4,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,J01EE,25,0,0,37,14,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,J01EE,25,0,0,80,46,2,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,J01EE,61,0,0,138,72,4,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,J01EE,91,0,0,279,143,4,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,J01EE,183,0,0,573,295,7,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,J01EE,484,0,0,1526,742,15,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,J01EE,755,0,0,3005,1300,19,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,J01EE,796,0,0,3242,1408,19,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,IPM,0,0,0,375,34,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,IPM,0,0,0,80,11,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,IPM,0,1,0,68,9,0,DS1
