﻿COUNTRY,YEAR,SPECIMEN,PATHOGEN,GENDER,ORIGIN,AGEGROUP,ANTIBIOTIC,RESISTANT,INTERMEDIATE,NONSUSCEPTIBLE,SUSCEPTIBLE,UNKNOWN_NO_AST,UNKNOWN_NO_BREAKPOINTS,BATCHID
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,COL,0,0,0,0,1173,22,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,COL,0,0,0,0,3138,61,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,COL,0,0,0,0,4508,67,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,COL,0,0,0,0,2697,20,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,COL,0,0,0,0,18,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,COL,0,0,0,0,12,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,COL,0,0,0,0,13,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,COL,0,0,0,0,84,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,COL,0,0,0,0,150,4,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,COL,0,0,0,0,240,3,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,COL,0,0,0,0,497,6,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,COL,0,0,0,0,852,19,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,COL,0,0,0,0,2459,33,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,COL,0,0,0,0,5102,33,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,COL,0,0,0,0,5886,54,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,COL,0,0,0,0,42,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,COL,0,0,0,0,20,2,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,COL,0,0,0,0,18,2,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,COL,0,0,0,0,66,2,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,COL,0,0,0,0,138,5,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,COL,0,0,0,0,244,12,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,COL,0,0,0,0,449,11,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,COL,0,0,0,0,935,18,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,COL,0,0,0,0,2414,43,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,COL,0,0,0,0,4390,53,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,COL,0,0,0,0,4755,27,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,LVX,8,0,0,51,1,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,LVX,2,0,0,9,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,LVX,2,0,0,11,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,LVX,5,0,0,17,5,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,LVX,8,2,0,28,1,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,LVX,18,3,1,81,4,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,LVX,89,1,0,218,1,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,LVX,211,14,1,603,7,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,LVX,713,34,2,1923,66,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,LVX,1232,63,7,3070,110,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,LVX,988,42,1,1980,51,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,LVX,28,1,0,69,11,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,LVX,7,0,0,10,0,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,LVX,11,0,0,21,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,LVX,17,0,0,28,4,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,LVX,15,3,0,27,3,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,LVX,58,2,0,77,11,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,LVX,149,2,1,249,19,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,LVX,390,18,3,748,36,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,LVX,1046,31,3,2056,63,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,LVX,1544,47,6,2891,87,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,LVX,975,34,7,1701,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,LVX,2,2,0,14,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,LVX,3,0,0,7,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,LVX,1,0,0,12,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,LVX,7,0,0,77,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,LVX,18,1,0,135,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,LVX,32,0,0,208,3,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,LVX,62,7,0,411,23,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,LVX,175,8,0,678,10,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,LVX,461,32,2,1972,25,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,LVX,1158,61,1,3832,83,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,LVX,1606,92,6,4190,46,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,LVX,11,0,0,32,0,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,LVX,1,1,0,14,6,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,LVX,3,0,0,12,5,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,LVX,14,0,0,52,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,LVX,32,1,1,98,11,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,LVX,52,3,0,192,9,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,LVX,133,5,0,308,14,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,LVX,241,9,0,694,9,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,LVX,601,34,10,1764,48,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,LVX,1121,60,3,3238,21,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,LVX,1419,70,10,3282,0,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,CIP,3,0,0,23,34,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,CIP,2,0,0,6,3,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,CIP,0,0,0,6,7,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,CIP,4,0,0,11,11,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,CIP,1,0,0,17,21,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,CIP,7,1,1,43,55,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,CIP,35,2,0,99,173,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,CIP,100,2,1,312,421,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,CIP,367,8,2,925,1433,3,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,CIP,620,6,3,1527,2325,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,CIP,466,11,1,956,1627,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,CIP,16,0,0,35,58,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,CIP,6,0,0,9,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,CIP,8,1,0,7,18,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,CIP,8,0,0,13,28,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,CIP,10,0,0,14,24,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,CIP,30,1,0,40,77,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,CIP,79,2,1,131,206,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,CIP,202,4,0,405,584,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,CIP,520,8,1,1056,1614,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,CIP,777,8,0,1411,2378,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,CIP,471,9,2,817,1416,2,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,CIP,2,0,0,8,8,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,CIP,1,0,0,3,8,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,CIP,1,0,0,4,8,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,CIP,7,0,0,41,36,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,CIP,7,0,0,58,88,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,CIP,19,0,0,96,128,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,CIP,37,0,0,208,258,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,CIP,96,1,0,342,431,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,CIP,240,6,1,982,1262,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,CIP,551,6,0,1841,2733,4,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,CIP,788,17,4,1979,3150,2,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,CIP,3,0,0,14,26,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,CIP,2,0,0,8,12,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,CIP,2,0,0,13,5,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,CIP,7,0,0,20,41,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,CIP,17,0,0,42,84,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,CIP,32,0,0,107,117,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,CIP,58,0,0,156,246,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,CIP,123,2,0,345,483,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,CIP,328,10,0,882,1237,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,CIP,560,7,0,1594,2281,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,CIP,712,10,1,1564,2493,2,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,<1,J01EE,4,0,0,44,11,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,01<04,J01EE,1,0,0,8,2,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,05<14,J01EE,2,0,0,6,5,0,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,15<24,J01EE,2,0,0,16,8,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,25<34,J01EE,8,0,0,15,15,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,35<44,J01EE,16,0,0,70,20,1,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,45<54,J01EE,53,0,0,192,61,3,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,55<64,J01EE,129,0,0,516,189,2,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,65<74,J01EE,413,0,0,1714,600,11,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,75<84,J01EE,581,0,0,2897,974,30,DS1
JPN,2017,BLOOD,ESCCOL,M,CO,85<,J01EE,394,0,0,1980,663,25,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,<1,J01EE,19,0,0,62,27,1,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,01<04,J01EE,5,0,0,4,6,2,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,05<14,J01EE,12,0,0,9,11,2,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,15<24,J01EE,20,0,0,21,8,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,25<34,J01EE,15,0,0,18,15,0,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,35<44,J01EE,37,0,0,68,40,3,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,45<54,J01EE,83,0,0,230,104,3,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,55<64,J01EE,225,0,0,682,278,10,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,65<74,J01EE,511,0,0,1803,871,14,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,75<84,J01EE,752,0,0,2660,1139,24,DS1
JPN,2017,BLOOD,ESCCOL,M,HO,85<,J01EE,407,0,0,1645,652,13,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,<1,J01EE,1,0,0,12,4,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,01<04,J01EE,2,0,0,9,0,1,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,05<14,J01EE,2,0,0,9,2,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,15<24,J01EE,8,0,0,49,25,2,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,25<34,J01EE,30,0,0,83,41,0,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,35<44,J01EE,30,0,0,156,55,2,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,45<54,J01EE,62,0,0,307,132,2,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,55<64,J01EE,119,0,0,556,191,5,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,65<74,J01EE,344,0,0,1587,548,13,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,75<84,J01EE,677,0,0,3376,1040,42,DS1
JPN,2017,BLOOD,ESCCOL,F,CO,85<,J01EE,792,0,0,3903,1204,41,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,<1,J01EE,3,0,0,30,9,1,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,01<04,J01EE,7,0,0,7,8,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,05<14,J01EE,9,0,0,6,5,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,15<24,J01EE,20,0,0,36,12,0,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,25<34,J01EE,22,0,0,72,47,2,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,35<44,J01EE,53,0,0,131,68,4,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,45<54,J01EE,75,0,0,258,123,4,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,55<64,J01EE,148,0,0,541,258,6,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,65<74,J01EE,417,0,0,1399,627,14,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,75<84,J01EE,626,0,0,2705,1099,13,DS1
JPN,2017,BLOOD,ESCCOL,F,HO,85<,J01EE,659,0,0,2902,1202,19,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,IPM,0,0,0,359,33,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,IPM,0,0,0,73,10,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,IPM,0,1,0,63,7,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,IPM,0,0,0,97,7,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,IPM,0,0,0,94,8,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,IPM,1,1,0,137,18,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,IPM,0,2,0,360,30,5,DS1
JPN,2017,URINE,KLEPNE,M,CO,55<64,IPM,0,4,0,758,52,3,DS1
JPN,2017,URINE,KLEPNE,M,CO,65<74,IPM,2,5,0,2436,224,19,DS1
JPN,2017,URINE,KLEPNE,M,CO,75<84,IPM,1,14,0,3541,344,30,DS1
JPN,2017,URINE,KLEPNE,M,CO,85<,IPM,2,5,0,1840,208,19,DS1
JPN,2017,URINE,KLEPNE,M,HO,<1,IPM,0,0,0,218,18,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,01<04,IPM,2,0,0,106,15,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,05<14,IPM,4,4,0,86,3,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,15<24,IPM,2,4,0,90,1,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,25<34,IPM,1,1,0,102,12,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,35<44,IPM,2,1,0,157,20,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,45<54,IPM,2,1,0,405,37,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,55<64,IPM,2,5,0,909,78,5,DS1
JPN,2017,URINE,KLEPNE,M,HO,65<74,IPM,4,9,0,2266,234,13,DS1
JPN,2017,URINE,KLEPNE,M,HO,75<84,IPM,8,8,0,3288,361,11,DS1
JPN,2017,URINE,KLEPNE,M,HO,85<,IPM,2,8,0,1941,243,17,DS1
JPN,2017,URINE,KLEPNE,F,CO,<1,IPM,0,0,0,315,36,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,01<04,IPM,0,1,0,111,22,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,IPM,0,0,0,144,11,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,IPM,0,0,0,186,15,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,IPM,0,0,0,241,33,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,IPM,0,0,0,386,62,4,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,IPM,0,2,0,745,82,3,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,IPM,0,1,0,1161,109,6,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,IPM,0,7,0,3081,293,34,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,IPM,3,14,0,6084,591,63,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,IPM,1,21,0,6830,588,101,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,IPM,1,0,0,220,15,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,IPM,0,1,0,127,21,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,IPM,1,1,0,96,10,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,IPM,0,1,0,90,7,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,IPM,0,0,0,138,14,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,IPM,2,0,0,273,28,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,IPM,2,1,0,623,47,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,55<64,IPM,2,6,0,1083,92,4,DS1
JPN,2017,URINE,KLEPNE,F,HO,65<74,IPM,1,11,0,2895,286,13,DS1
JPN,2017,URINE,KLEPNE,F,HO,75<84,IPM,7,16,0,6203,687,35,DS1
JPN,2017,URINE,KLEPNE,F,HO,85<,IPM,7,25,0,7988,968,57,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,MEM,0,0,0,392,0,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,MEM,0,0,0,83,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,MEM,0,0,0,71,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,MEM,0,0,0,103,1,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,MEM,0,0,0,102,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,MEM,0,0,0,157,0,0,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,MEM,0,1,0,391,0,5,DS1
JPN,2017,URINE,KLEPNE,M,CO,55<64,MEM,0,0,0,814,0,3,DS1
JPN,2017,URINE,KLEPNE,M,CO,65<74,MEM,3,3,0,2663,0,17,DS1
JPN,2017,URINE,KLEPNE,M,CO,75<84,MEM,1,1,0,3899,0,29,DS1
JPN,2017,URINE,KLEPNE,M,CO,85<,MEM,2,0,0,2053,0,19,DS1
JPN,2017,URINE,KLEPNE,M,HO,<1,MEM,1,0,0,234,1,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,01<04,MEM,2,0,0,115,6,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,05<14,MEM,1,4,0,92,0,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,15<24,MEM,1,0,0,93,3,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,25<34,MEM,2,1,0,109,4,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,35<44,MEM,1,1,0,178,0,0,DS1
JPN,2017,URINE,KLEPNE,M,HO,45<54,MEM,1,2,0,442,0,1,DS1
JPN,2017,URINE,KLEPNE,M,HO,55<64,MEM,5,4,0,985,0,5,DS1
JPN,2017,URINE,KLEPNE,M,HO,65<74,MEM,8,2,1,2502,0,13,DS1
JPN,2017,URINE,KLEPNE,M,HO,75<84,MEM,19,1,0,3645,0,11,DS1
JPN,2017,URINE,KLEPNE,M,HO,85<,MEM,6,1,0,2187,0,17,DS1
JPN,2017,URINE,KLEPNE,F,CO,<1,MEM,0,1,0,350,0,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,01<04,MEM,1,1,0,132,0,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,MEM,1,0,0,154,0,1,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,MEM,0,0,0,201,0,2,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,MEM,0,0,0,269,5,0,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,MEM,0,0,0,439,9,4,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,MEM,0,1,0,823,5,3,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,MEM,1,0,0,1271,0,5,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,MEM,1,0,0,3370,13,31,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,MEM,3,1,0,6661,31,59,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,MEM,3,0,0,7441,0,97,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,MEM,1,1,0,234,0,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,MEM,4,1,0,144,0,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,MEM,2,2,0,104,0,1,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,MEM,2,1,0,95,0,0,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,MEM,0,0,0,149,3,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,MEM,3,1,0,299,0,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,MEM,3,0,0,670,0,2,DS1
JPN,2017,URINE,KLEPNE,F,HO,55<64,MEM,4,0,0,1179,0,4,DS1
JPN,2017,URINE,KLEPNE,F,HO,65<74,MEM,2,1,0,3190,0,13,DS1
JPN,2017,URINE,KLEPNE,F,HO,75<84,MEM,16,4,0,6894,0,34,DS1
JPN,2017,URINE,KLEPNE,F,HO,85<,MEM,19,4,0,8969,0,53,DS1
JPN,2017,URINE,KLEPNE,M,CO,<1,DOR,0,0,0,0,370,24,DS1
JPN,2017,URINE,KLEPNE,M,CO,01<04,DOR,0,0,0,0,81,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,05<14,DOR,0,0,0,0,63,8,DS1
JPN,2017,URINE,KLEPNE,M,CO,15<24,DOR,0,0,0,0,96,8,DS1
JPN,2017,URINE,KLEPNE,M,CO,25<34,DOR,0,0,0,0,100,2,DS1
JPN,2017,URINE,KLEPNE,M,CO,35<44,DOR,0,0,0,0,147,10,DS1
JPN,2017,URINE,KLEPNE,M,CO,45<54,DOR,0,0,0,0,367,30,DS1
JPN,2017,URINE,KLEPNE,M,CO,55<64,DOR,0,0,0,0,765,52,DS1
JPN,2017,URINE,KLEPNE,M,CO,65<74,DOR,0,0,0,0,2511,175,DS1
JPN,2017,URINE,KLEPNE,M,CO,75<84,DOR,0,0,0,0,3657,273,DS1
JPN,2017,URINE,KLEPNE,M,CO,85<,DOR,0,0,0,0,1932,142,DS1
JPN,2017,URINE,KLEPNE,M,HO,<1,DOR,0,0,0,0,215,21,DS1
JPN,2017,URINE,KLEPNE,M,HO,01<04,DOR,0,0,0,0,116,7,DS1
JPN,2017,URINE,KLEPNE,M,HO,05<14,DOR,0,0,0,0,95,3,DS1
JPN,2017,URINE,KLEPNE,M,HO,15<24,DOR,0,0,0,0,92,5,DS1
JPN,2017,URINE,KLEPNE,M,HO,25<34,DOR,0,0,0,0,109,7,DS1
JPN,2017,URINE,KLEPNE,M,HO,35<44,DOR,0,0,0,0,172,8,DS1
JPN,2017,URINE,KLEPNE,M,HO,45<54,DOR,0,0,0,0,413,33,DS1
JPN,2017,URINE,KLEPNE,M,HO,55<64,DOR,0,0,0,0,921,78,DS1
JPN,2017,URINE,KLEPNE,M,HO,65<74,DOR,0,0,0,0,2385,141,DS1
JPN,2017,URINE,KLEPNE,M,HO,75<84,DOR,0,0,0,0,3429,247,DS1
JPN,2017,URINE,KLEPNE,M,HO,85<,DOR,0,0,0,0,2064,147,DS1
JPN,2017,URINE,KLEPNE,F,CO,<1,DOR,0,0,0,0,338,14,DS1
JPN,2017,URINE,KLEPNE,F,CO,01<04,DOR,0,0,0,0,130,6,DS1
JPN,2017,URINE,KLEPNE,F,CO,05<14,DOR,0,0,0,0,145,11,DS1
JPN,2017,URINE,KLEPNE,F,CO,15<24,DOR,0,0,0,0,193,10,DS1
JPN,2017,URINE,KLEPNE,F,CO,25<34,DOR,0,0,0,0,253,21,DS1
JPN,2017,URINE,KLEPNE,F,CO,35<44,DOR,0,0,0,0,414,38,DS1
JPN,2017,URINE,KLEPNE,F,CO,45<54,DOR,0,0,0,0,786,46,DS1
JPN,2017,URINE,KLEPNE,F,CO,55<64,DOR,0,0,0,0,1195,82,DS1
JPN,2017,URINE,KLEPNE,F,CO,65<74,DOR,0,0,0,0,3195,220,DS1
JPN,2017,URINE,KLEPNE,F,CO,75<84,DOR,0,0,0,0,6378,377,DS1
JPN,2017,URINE,KLEPNE,F,CO,85<,DOR,0,0,0,0,7145,396,DS1
JPN,2017,URINE,KLEPNE,F,HO,<1,DOR,0,0,0,0,224,13,DS1
JPN,2017,URINE,KLEPNE,F,HO,01<04,DOR,0,0,0,0,136,13,DS1
JPN,2017,URINE,KLEPNE,F,HO,05<14,DOR,0,0,0,0,101,8,DS1
JPN,2017,URINE,KLEPNE,F,HO,15<24,DOR,0,0,0,0,91,7,DS1
JPN,2017,URINE,KLEPNE,F,HO,25<34,DOR,0,0,0,0,136,18,DS1
JPN,2017,URINE,KLEPNE,F,HO,35<44,DOR,0,0,0,0,271,34,DS1
JPN,2017,URINE,KLEPNE,F,HO,45<54,DOR,0,0,0,0,608,67,DS1
